Date,HDFCBANK.NS,AXISBANK.NS,ICICIBANK.NS
2022-12-01 00:00:00+00:00,1619.5,903.8499755859375,940.2000122070312
2022-12-02 00:00:00+00:00,1607.0999755859375,905.1500244140625,930.5999755859375
2022-12-05 00:00:00+00:00,1612.949951171875,899.2000122070312,933.5999755859375
2022-12-06 00:00:00+00:00,1611.1500244140625,904.6500244140625,922.6500244140625
2022-12-07 00:00:00+00:00,1610.449951171875,914.6500244140625,922.1500244140625
2022-12-08 00:00:00+00:00,1619.5,939.3499755859375,931.9000244140625
2022-12-09 00:00:00+00:00,1631.050048828125,933.7000122070312,929.9000244140625
2022-12-12 00:00:00+00:00,1643.75,938.6500244140625,930.2999877929688
2022-12-13 00:00:00+00:00,1648.300048828125,944.5999755859375,932.9500122070312
2022-12-14 00:00:00+00:00,1662.25,942.4000244140625,921.75
2022-12-15 00:00:00+00:00,1631.800048828125,938.1500244140625,908.7999877929688
2022-12-16 00:00:00+00:00,1639.6500244140625,935.0999755859375,902.0
2022-12-19 00:00:00+00:00,1644.75,946.2000122070312,906.4500122070312
2022-12-20 00:00:00+00:00,1633.4000244140625,949.75,909.7000122070312
2022-12-21 00:00:00+00:00,1617.5999755859375,932.2999877929688,892.25
2022-12-22 00:00:00+00:00,1612.050048828125,919.5499877929688,890.6500244140625
2022-12-23 00:00:00+00:00,1597.6500244140625,906.5999755859375,878.9000244140625
2022-12-26 00:00:00+00:00,1629.449951171875,928.7000122070312,893.2000122070312
2022-12-27 00:00:00+00:00,1631.0999755859375,932.2000122070312,900.6500244140625
2022-12-28 00:00:00+00:00,1629.800048828125,924.7000122070312,898.9500122070312
2022-12-29 00:00:00+00:00,1641.300048828125,934.5499877929688,908.0499877929688
2022-12-30 00:00:00+00:00,1628.1500244140625,933.75,890.8499755859375
2023-01-02 00:00:00+00:00,1628.699951171875,941.5999755859375,902.4500122070312
2023-01-03 00:00:00+00:00,1639.3499755859375,962.2999877929688,901.3499755859375
2023-01-04 00:00:00+00:00,1610.050048828125,957.4500122070312,899.0999755859375
2023-01-05 00:00:00+00:00,1599.699951171875,949.5499877929688,879.1500244140625
2023-01-06 00:00:00+00:00,1594.4000244140625,939.9000244140625,870.0999755859375
2023-01-09 00:00:00+00:00,1597.5,958.75,873.3499755859375
2023-01-10 00:00:00+00:00,1568.300048828125,952.1500244140625,861.3499755859375
2023-01-11 00:00:00+00:00,1590.9000244140625,949.75,866.2999877929688
2023-01-12 00:00:00+00:00,1599.4000244140625,935.5499877929688,860.6500244140625
2023-01-13 00:00:00+00:00,1600.6500244140625,934.1500244140625,873.4500122070312
2023-01-16 00:00:00+00:00,1585.300048828125,913.1500244140625,865.25
2023-01-17 00:00:00+00:00,1608.9000244140625,917.7000122070312,865.1500244140625
2023-01-18 00:00:00+00:00,1637.300048828125,924.0,869.5
2023-01-19 00:00:00+00:00,1644.0999755859375,928.7000122070312,866.1500244140625
2023-01-20 00:00:00+00:00,1660.949951171875,930.5499877929688,870.3499755859375
2023-01-23 00:00:00+00:00,1673.0999755859375,932.7000122070312,871.7000122070312
2023-01-24 00:00:00+00:00,1695.5,910.2000122070312,870.75
2023-01-25 00:00:00+00:00,1648.6500244140625,892.3499755859375,855.2999877929688
2023-01-27 00:00:00+00:00,1615.800048828125,873.75,817.2000122070312
2023-01-30 00:00:00+00:00,1614.1500244140625,871.8499755859375,823.5
2023-01-31 00:00:00+00:00,1603.5,871.5999755859375,831.9000244140625
2023-02-01 00:00:00+00:00,1627.550048828125,857.25,847.9500122070312
2023-02-02 00:00:00+00:00,1603.3499755859375,868.4500122070312,857.9000244140625
2023-02-03 00:00:00+00:00,1658.800048828125,882.5999755859375,863.7999877929688
2023-02-06 00:00:00+00:00,1651.75,882.6500244140625,853.7000122070312
2023-02-07 00:00:00+00:00,1654.199951171875,879.0999755859375,852.75
2023-02-08 00:00:00+00:00,1654.0,871.75,859.0999755859375
2023-02-09 00:00:00+00:00,1650.550048828125,867.7000122070312,860.7999877929688
2023-02-10 00:00:00+00:00,1657.0999755859375,867.25,853.8499755859375
2023-02-13 00:00:00+00:00,1658.3499755859375,859.0999755859375,850.6500244140625
2023-02-14 00:00:00+00:00,1673.699951171875,870.75,865.2999877929688
2023-02-15 00:00:00+00:00,1670.300048828125,868.2999877929688,870.7999877929688
2023-02-16 00:00:00+00:00,1664.25,864.75,869.4500122070312
2023-02-17 00:00:00+00:00,1655.9000244140625,854.9000244140625,862.6500244140625
2023-02-20 00:00:00+00:00,1640.3499755859375,846.75,852.0999755859375
2023-02-21 00:00:00+00:00,1646.5,844.0499877929688,854.2000122070312
2023-02-22 00:00:00+00:00,1614.199951171875,833.3499755859375,839.25
2023-02-23 00:00:00+00:00,1603.25,844.3499755859375,839.75
2023-02-24 00:00:00+00:00,1588.949951171875,851.4000244140625,839.7000122070312
2023-02-27 00:00:00+00:00,1592.9000244140625,854.3499755859375,856.4000244140625
2023-02-28 00:00:00+00:00,1599.5999755859375,844.0999755859375,854.8499755859375
2023-03-01 00:00:00+00:00,1598.050048828125,865.1500244140625,856.2999877929688
2023-03-02 00:00:00+00:00,1584.449951171875,845.4500122070312,854.0
2023-03-03 00:00:00+00:00,1615.9000244140625,852.6500244140625,868.5499877929688
2023-03-06 00:00:00+00:00,1627.300048828125,859.5,867.75
2023-03-08 00:00:00+00:00,1630.550048828125,860.9500122070312,872.0999755859375
2023-03-09 00:00:00+00:00,1630.699951171875,867.7999877929688,855.9500122070312
2023-03-10 00:00:00+00:00,1588.6500244140625,851.9000244140625,842.6500244140625
2023-03-13 00:00:00+00:00,1568.550048828125,832.3499755859375,828.4000244140625
2023-03-14 00:00:00+00:00,1564.3499755859375,832.8499755859375,830.3499755859375
2023-03-15 00:00:00+00:00,1541.9000244140625,824.0499877929688,825.9000244140625
2023-03-16 00:00:00+00:00,1551.9000244140625,830.5499877929688,823.9000244140625
2023-03-17 00:00:00+00:00,1572.6500244140625,837.4000244140625,836.25
2023-03-20 00:00:00+00:00,1561.75,837.5499877929688,836.4500122070312
2023-03-21 00:00:00+00:00,1579.449951171875,855.5999755859375,852.4000244140625
2023-03-22 00:00:00+00:00,1575.800048828125,849.6500244140625,860.2000122070312
2023-03-23 00:00:00+00:00,1563.1500244140625,848.7999877929688,855.4500122070312
2023-03-24 00:00:00+00:00,1560.6500244140625,839.9000244140625,852.4000244140625
2023-03-27 00:00:00+00:00,1567.449951171875,833.3499755859375,848.7000122070312
2023-03-28 00:00:00+00:00,1580.199951171875,832.4500122070312,854.75
2023-03-29 00:00:00+00:00,1587.800048828125,842.5999755859375,851.0
2023-03-31 00:00:00+00:00,1609.550048828125,858.5,877.25
2023-04-03 00:00:00+00:00,1610.550048828125,864.5999755859375,883.7999877929688
2023-04-05 00:00:00+00:00,1653.75,860.5,884.5999755859375
2023-04-06 00:00:00+00:00,1666.3499755859375,851.9500122070312,875.0
2023-04-10 00:00:00+00:00,1658.449951171875,847.3499755859375,868.4500122070312
2023-04-11 00:00:00+00:00,1663.300048828125,853.2999877929688,881.9000244140625
2023-04-12 00:00:00+00:00,1684.9000244140625,851.0499877929688,890.1500244140625
2023-04-13 00:00:00+00:00,1692.449951171875,864.3499755859375,899.0
2023-04-17 00:00:00+00:00,1666.6500244140625,864.5499877929688,901.2999877929688
2023-04-18 00:00:00+00:00,1659.5999755859375,863.3499755859375,896.8499755859375
2023-04-19 00:00:00+00:00,1665.699951171875,873.4000244140625,891.9000244140625
2023-04-20 00:00:00+00:00,1671.9000244140625,868.75,894.4000244140625
2023-04-21 00:00:00+00:00,1674.5999755859375,864.2000122070312,885.6500244140625
2023-04-24 00:00:00+00:00,1688.1500244140625,882.2999877929688,904.75
2023-04-25 00:00:00+00:00,1664.1500244140625,878.3499755859375,913.4500122070312
2023-04-26 00:00:00+00:00,1671.800048828125,887.6500244140625,914.9500122070312
2023-04-27 00:00:00+00:00,1681.0,881.4000244140625,918.3499755859375
2023-04-28 00:00:00+00:00,1687.5999755859375,860.0,917.6500244140625
2023-05-02 00:00:00+00:00,1687.25,870.6500244140625,922.0999755859375
2023-05-03 00:00:00+00:00,1693.1500244140625,859.8499755859375,922.8499755859375
2023-05-04 00:00:00+00:00,1727.800048828125,865.9500122070312,921.7000122070312
2023-05-05 00:00:00+00:00,1625.6500244140625,865.2999877929688,926.9500122070312
2023-05-08 00:00:00+00:00,1644.449951171875,878.4500122070312,937.9000244140625
2023-05-09 00:00:00+00:00,1644.5,888.25,934.4000244140625
2023-05-10 00:00:00+00:00,1652.0999755859375,889.9000244140625,936.0499877929688
